ICAO     STATION NAME      STATE               LOCATION              ELEV (m)    DATE/TIME (UTC) TEMP (F) TDEW (F)  RH (%) WSPD (kts) WDIR (deg)  VIS (m) PRES (mb)      CLOUD      PRESENT WX                         PRECIP (mm)
KNTU     Oceana Nas/Souce  US: Virginia        36.82N  76.02W                7    2/15/2009 18:56     43.0     23.0      45         13        350    16000     1019.3      FEW
KNGU     Norfolk Nas/Cham  US: Virginia        36.92N  76.27W                5    2/15/2009 18:59     44.1     25.0      47          8         60    16000     1020.0      FEW
KMFV     Melfa/Accomack    US: Virginia        37.63N  75.77W               15    2/15/2009 19:01     42.8     24.8      49          9        320    16000     1019.3      CLR
KOKV     Winchester Rgnl   US: Virginia        39.13N  78.15W              220    2/15/2009 19:20     39.2     19.4      44          6        320    16000     1019.0      BKN
KHSP     Hot Springs/Inga  US: Virginia        37.95N  79.82W             1200    2/15/2009 19:37     35.6     15.8      44          3        290    16000     1015.6      SCT
KHLX     Hillsville/Galax  US: Virginia        36.77N  80.82W              830    2/15/2009 19:39     44.6     21.2      39          6        320    16000     1016.6      CLR
KMKJ     Marion / Wythevi  US: Virginia        36.88N  81.33W              780    2/15/2009 19:39     42.8     26.6      52          8        320    16000     1017.9      BKN
KFYJ     West Point        US: Virginia        37.52N  76.77W                7    2/15/2009 19:39     48.2     15.8      27          7        310    16000     1019.3      CLR
KVJI     Abington          US: Virginia        36.67N  82.02W              630    2/15/2009 19:40     46.4     28.4      49          6        330    16000     1017.6      BKN
KBCB     Blacksburg/Va T.  US: Virginia        37.22N  80.42W              650    2/15/2009 19:40     44.6     24.8      45          6        320    16000     1016.9      OVC
KCPK     Chesapeake        US: Virginia        36.67N  76.32W                6    2/15/2009 19:40     42.8     23.0      45          5         70    16000     1018.6      CLR
KCJR     Culpeper          US: Virginia        38.52N  78.13W               95    2/15/2009 19:40     44.6     19.4      36          6         30    16000     1019.3      CLR
KPSK     Dublin/New Riv    US: Virginia        37.12N  80.67W              640    2/15/2009 19:40     46.4     28.4      49          0          0    16000     1016.9      CLR
KEMV     Emporia           US: Virginia        36.68N  77.48W               39    2/15/2009 19:40     46.4     21.2      36          4         30    16000     1018.3      CLR
KFKN     Franklin/J B Ros  US: Virginia        36.70N  76.90W               12    2/15/2009 19:40     50.0     21.2      32          6         60    16000     1018.3      CLR
KEZF     Fredericksb/Shan  US: Virginia        38.27N  77.45W               26    2/15/2009 19:40     44.6     26.6      49          7        320    16000     1019.0      CLR
KJYO     Leesburg/Godfrey  US: Virginia        39.07N  77.57W              120    2/15/2009 19:40     41.0     19.4      41          7        330    16000     1019.6      CLR
KLKU     Louisa            US: Virginia        38.02N  77.97W              150    2/15/2009 19:40     46.4     19.4      34          4        330    16000     1018.3      CLR
KPTB     Petersburg        US: Virginia        37.17N  77.52W               59    2/15/2009 19:40     48.2     19.4      32          5         50    16000     1018.3      CLR
KAVC     South Hill/Meckl  US: Virginia        36.68N  78.03W              140    2/15/2009 19:40     48.2     23.0      37          0          0    16000     1020.3      CLR
KSHD     Staunton/Shenand  US: Virginia        38.27N  78.90W              370    2/15/2009 19:40     46.4     23.0      39          6         20    16000     1017.3      CLR
KSFQ     Suffolk           US: Virginia        36.68N  76.60W               22    2/15/2009 19:40     46.4     19.4      34          3         10    16000     1018.6      CLR
KJGG     Williamsburg      US: Virginia        37.23N  76.72W               15    2/15/2009 19:40     48.2     17.6      29          7        320    16000     1018.6      CLR
KLNP     Wise/Lonesome Pi  US: Virginia        36.97N  82.52W              820    2/15/2009 19:40     33.8     23.0      64          5        300    16000     1017.6      OVC
KMTV     Martinsville      US: Virginia        36.62N  80.02W              290    2/15/2009 19:41     51.8     21.2      30          0          0     -999     1017.9      SCT
KOMH     Orange            US: Virginia        38.25N  78.05W              140    2/15/2009 19:41     44.6     21.2      39          4        300    16000     1019.0      CLR
KRMN     Stafford Regnl    US: Virginia        38.40N  77.45W               65    2/15/2009 19:42     46.4     26.6      46          5        300    16000     1020.7      CLR
KORF     Norfolk           US: Virginia        36.90N  76.20W               14    2/15/2009 19:51     41.0     24.1      51          7         60    16000     1019.0      CLR
KIAD     Wash Dc/Dulles    US: Virginia        38.93N  77.45W               93    2/15/2009 19:52     41.0     19.0      41          8        300    16000     1019.6      FEW
KCHO     Charlottesville   US: Virginia        38.13N  78.45W              190    2/15/2009 19:53     46.0     19.0      34          5          0    16000     1017.9      CLR
KDAN     Danville          US: Virginia        36.57N  79.33W              180    2/15/2009 19:53     51.1     23.0      33          4          0    16000     1017.9      CLR
KLYH     Lynchburg         US: Virginia        37.32N  79.20W              300    2/15/2009 19:54     46.9     21.0      35          3          0    16000     1017.9      CLR
KPHF     Newport News      US: Virginia        37.13N  76.50W               12    2/15/2009 19:54     45.0     26.1      47         11         80    16000     1018.6      CLR
KAKQ     Norfolk/Wakefld   US: Virginia        36.98N  77.00W               34    2/15/2009 19:54     48.9     19.0      30          4        330    16000     1018.3      CLR
KRIC     Richmond          US: Virginia        37.52N  77.32W               50    2/15/2009 19:54     46.9     18.0      31          7        360    16000     1018.6      SCT
KOFP     Richmond/Hanover  US: Virginia        37.70N  77.43W               62    2/15/2009 19:54     46.9     17.1      30          4         40    16000     1019.3      CLR
KROA     Roanoke           US: Virginia        37.32N  79.97W              360    2/15/2009 19:54     50.0     21.0      32          5         30    16000     1017.6      SCT
KWAL     Wallops Island    US: Virginia        37.93N  75.47W               14    2/15/2009 19:54     46.0     17.1      31          3         60    16000     1018.6      CLR
KDAA     Fort Belvoir/Dav  US: Virginia        38.72N  77.17W               21    2/15/2009 19:55     43.3     17.6      35          9        280    16000     1019.3      CLR
KFAF     Ft Eustis/Felker  US: Virginia        37.12N  76.62W                4    2/15/2009 19:55     46.0     19.4      34          7        290    16000     1018.6      CLR
KLFI     Langley Afb/Hamp  US: Virginia        37.07N  76.37W                3    2/15/2009 19:55     42.1     25.7      52         11         60    16000     1019.0      CLR
KHEF     Manassas Muni     US: Virginia        38.72N  77.52W               59    2/15/2009 19:55     42.8     19.4      39          7        360    16000     -999.0      CLR                                Wind Shift At 19:55Z
KNYG     Quantico Mcaf     US: Virginia        38.50N  77.28W                4    2/15/2009 19:56   -999.0   -999.0    -999          8         10    16000     1019.3      CLR
KW99     Petersburg        US: West Virginia   39.00N  79.15W              290    2/15/2009 19:36     39.2     15.8      38         10        300    16000     1019.3      OVC
K48I     Sutton/Braxton    US: West Virginia   38.68N  80.65W              400    2/15/2009 19:40     33.8     21.2      59          4        340    16000     1020.3      CLR
KI16     Pineville         US: West Virginia   37.60N  81.57W              540    2/15/2009 19:41     41.0     24.8      52          0          0    16000     1018.3      SCT
KLWB     Lewisburg/Greenb  US: West Virginia   37.87N  80.40W              700    2/15/2009 19:43     37.4     14.0      38          7        260    16000     1016.9      SCT
KBKW     Beckley           US: West Virginia   37.80N  81.12W              760    2/15/2009 19:51     36.0     21.9      56         10        340    16000     1017.6      FEW
KEKN     Elkins            US: West Virginia   38.88N  79.85W              600    2/15/2009 19:51     30.9     21.0      66          3          0    16000     1019.0      FEW
KHTS     Huntington        US: West Virginia   38.37N  82.55W              250    2/15/2009 19:51     39.9     19.0      43          6        350    16000     1021.0      CLR
KBLF     Bluefield         US: West Virginia   37.30N  81.20W              870    2/15/2009 19:52     41.0     18.0      39          8        310    16000     1016.9      FEW
KCKB     Clarksburg        US: West Virginia   39.30N  80.22W              360    2/15/2009 19:53     33.1     21.9      63          5        350    16000     1020.7      SCT
KMRB     Martinsburg       US: West Virginia   39.40N  77.98W              160    2/15/2009 19:53     39.9     18.0      41          6        310    16000     1019.3      FEW
KMGW     Morgantown        US: West Virginia   39.65N  79.92W              380    2/15/2009 19:53     33.1     19.0      56          0          0    16000     1020.7      BKN                  Hourly Precipitation Amount: trace
KPKB     Parkersburg       US: West Virginia   39.35N  81.42W              260    2/15/2009 19:53     36.0     21.0      54          5        280    16000     1022.4      FEW
KHLG     Wheeling          US: West Virginia   40.17N  80.65W              370    2/15/2009 19:53     30.9     18.0      58          5        280    16000     1021.0      OVC
KCRW     Charleston        US: West Virginia   38.38N  81.58W              310    2/15/2009 19:54     39.0     21.0      48          0          0    16000     1020.7      SCT
